41485.5500	39797.1660
40552.1580	41485.5500
40348.5580	40552.1580
40542.0780	40348.5580
40644.8780	40542.0780
41630.6860	40644.8780
42902.7500	41894.7660
41894.7660	41630.6860
42094.3500	42902.7500
42297.9500	42094.3500
40683.1500	42297.9500
40886.7500	40683.1500
41132.6860	40886.7500
42041.8860	41132.6860
42193.0700	42041.8860
40074.2700	42193.0700
40277.8700	40074.2700
39771.8700	40277.8700
39165.0700	39771.8700
39665.0220	39165.0700
39416.0620	39665.0220
40329.2620	40226.4620
40226.4620	39720.4620
39720.4620	39416.0620
41249.5500	40329.2620
40489.5500	40642.7500
40642.7500	41249.5500
39594.4620	40489.5500
39373.7260	39594.4620
41391.7260	39373.7260
45736.1260	45230.1260
45230.1260	44724.1260
44724.1260	44419.7260
44419.7260	42401.7260
42401.7260	41391.7260
46851.9500	46242.1260
46242.1260	45736.1260
49877.9500	46851.9500
49775.1500	49877.9500
50079.5500	49775.1500
50333.5500	50079.5500
49928.3500	50333.5500
50938.3500	49928.3500
51926.1740	50938.3500
51928.1900	50918.1900
50918.1900	51926.1740
53946.1900	51928.1900
53599.4540	53946.1900
52613.6460	53599.4540
52462.4620	52613.6460
53270.8620	52462.4620
55840.2380	53270.8620
55737.4380	55840.2380
60983.0380	60678.6380
60678.6380	55737.4380
60779.4380	60983.0380
61285.4380	60779.4380
60981.0380	61285.4380
61386.2380	60981.0380
61192.7180	61386.2380
64218.7180	61192.7180
68508.7180	66047.1980
66047.1980	64321.5180
64321.5180	64218.7180
68002.7180	68508.7180
71536.7180	70768.6380
70768.6380	70262.6380
70262.6380	68002.7180
70728.3180	71536.7180
70578.1420	70728.3180
68983.5020	70578.1420
69185.1020	68880.7020
68880.7020	68983.5020
68679.1020	69185.1020
68475.5020	68679.1020
67487.6780	68475.5020
67943.2780	67487.6780
68061.2140	67697.3420
67697.3420	67943.2780
67756.8140	68061.2140
67250.8140	67756.8140
66946.4140	67250.8140
67425.1820	67251.8220
67251.8220	66946.4140
66919.1820	67425.1820
66614.7820	66919.1820
68511.8220	66614.7820
66786.1420	68511.8220
64264.1420	66786.1420
63343.8540	64264.1420
62132.2540	63343.8540
61525.4540	62132.2540
62033.4540	61729.0540
61729.0540	61525.4540
62741.0380	62539.4540
62539.4540	62033.4540
62335.8380	62741.0380
62182.6380	62335.8380
62285.4380	62182.6380
61275.4380	62285.4380
60265.4380	61275.4380
60004.3660	58852.2380
58852.2380	60265.4380
56978.3660	60004.3660
54718.4460	56978.3660
54545.0860	54718.4460
53935.2620	54545.0860
52604.7180	53935.2620
52909.1180	52604.7180
53549.1820	52909.1180
53243.7740	53549.1820
51225.7740	53243.7740
49207.7740	51225.7740
48600.9740	49207.7740
47590.9740	48600.9740
48096.9740	47590.9740
47641.3740	48096.9740
45744.3340	47641.3740
45540.7340	45744.3340
46857.1340	46653.5340
46653.5340	46349.1340
46349.1340	45540.7340
46655.5500	46857.1340
46552.7500	46655.5500
44864.3660	46552.7500
44660.7660	44864.3660
45166.7660	44660.7660
44154.7660	44862.3660
44862.3660	45166.7660
43545.9660	43648.7660
43648.7660	44154.7660
41084.4460	43545.9660
40959.4540	41465.4540
41465.4540	41084.4460
40755.8540	40959.4540
39241.8540	40755.8540
38735.8540	39241.8540
39030.1740	38735.8540
38725.7740	39030.1740
39231.7740	38725.7740
39073.5340	39231.7740
39277.1340	39073.5340
38913.2620	39277.1340
40731.6620	39419.2620
39419.2620	38913.2620
39923.2620	40731.6620
